,price,Address,area,Bedrooms,Bathrooms
3463,4100000.0,other,1262.0,2.0,2.0
3464,3700000.0,other,1100.0,2.0,2.0
3465,9000000.0,"Sector 76, Noida, Delhi NCR",1835.0,3.0,4.0
3466,5700000.0,other,1200.0,3.0,2.0
3467,6500000.0,other,900.0,7.0,2.0
3468,7000000.0,other,1742.0,3.0,4.0
3469,4200000.0,other,1358.0,2.0,2.0
3470,12500000.0,other,1600.0,2.0,2.0
3471,25000000.0,other,2734.0,4.0,4.0
3472,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0,2.0
3473,8500000.0,other,1125.0,2.0,2.0
3474,8000000.0,other,1505.0,2.0,2.0
3475,7500000.0,"Sector 82, Gurgaon, Delhi NCR",1100.0,2.0,2.0
3476,8000000.0,"Sector 37D, Gurgaon, Delhi NCR",1380.0,2.0,2.0
3477,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1060.0,3.0,3.0
3478,2400000.0,other,550.0,2.0,2.0
3479,3200000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",949.0,2.0,2.0
3480,3850000.0,other,990.0,2.0,2.0
3481,6800000.0,other,1350.0,3.0,3.0
3482,5500000.0,"Sector 168, Noida, Delhi NCR",1215.0,2.0,2.0
3483,4500000.0,"Sector 76, Noida, Delhi NCR",1015.0,2.0,2.0
3484,7000000.0,other,1350.0,2.0,2.0
3485,4800000.0,other,950.0,2.0,2.0
3486,6000000.0,other,1137.0,2.0,2.0
3487,3400000.0,other,630.0,2.0,2.0
3488,6000000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1300.0,2.0,2.0
3489,6300000.0,other,1200.0,2.0,2.0
3490,42500000.0,other,5000.0,7.0,4.0
3491,7500000.0,"Sector 75, Noida, Delhi NCR",1295.0,2.0,2.0
3492,2600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",815.0,2.0,2.0
3493,4500000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1080.0,2.0,2.0
3494,32500000.0,other,2800.0,4.0,4.0
3495,7500000.0,other,1740.0,3.0,4.0
3496,5000000.0,other,1300.0,3.0,3.0
3497,10000000.0,other,900.0,2.0,2.0
3498,5500000.0,"Rajendra Nagar, Ghaziabad, Delhi NCR",1300.0,3.0,2.0
3499,35000000.0,other,2549.0,4.0,4.0
3500,3800000.0,other,750.0,2.0,2.0
3501,25000000.0,other,2700.0,9.0,8.0
3502,4450000.0,other,1400.0,3.0,2.0
3503,6700000.0,other,1260.0,2.0,2.0
3504,3500000.0,other,700.0,2.0,2.0
3505,9900000.0,"Sector 85, Gurgaon, Delhi NCR",1400.0,2.0,2.0
3506,2700000.0,other,822.0,2.0,2.0
3507,5500000.0,other,1300.0,3.0,2.0
3508,4500000.0,other,1200.0,3.0,2.0
3509,32400000.000000004,other,3850.0,4.0,5.0
3510,4500000.0,other,925.0,2.0,2.0
3511,7500000.0,other,950.0,2.0,2.0
3512,6000000.0,other,960.0,2.0,2.0
3513,11000000.0,other,1562.0,3.0,3.0
3514,4900000.0,other,1075.0,2.0,2.0
3515,26000000.0,"Palam Vihar, Gurgaon, Delhi NCR",3000.0,4.0,5.0
3516,6100000.0,other,930.0,2.0,2.0
3517,4400000.0,other,750.0,2.0,2.0
3518,3200000.0,other,600.0,2.0,2.0
3519,2900000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",890.0,2.0,2.0
3520,4800000.0,"Sector 16, Greater Noida, Delhi NCR",1225.0,3.0,2.0
3521,8500000.0,other,1100.0,2.0,2.0
3522,2600000.0,other,630.0,2.0,2.0
3523,14000000.0,"Sector 82, Gurgaon, Delhi NCR",2425.0,4.0,4.0
3524,12000000.0,"Sector 49, Gurgaon, Delhi NCR",1890.0,3.0,3.0
3525,5500000.0,other,900.0,2.0,2.0
3526,4800000.0,other,1300.0,3.0,2.0
3527,5500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1725.0,3.0,3.0
3528,10000000.0,other,1622.0,3.0,3.0
3529,4500000.0,other,1025.0,2.0,2.0
3530,3450000.0,other,920.0,2.0,2.0
3531,9300000.0,other,1680.0,3.0,3.0
3532,8500000.0,other,1430.0,3.0,2.0
3533,4250000.0,"Chi 5, Greater Noida, Delhi NCR",1114.0,2.0,2.0
3534,17000000.0,other,2250.0,3.0,3.0
3535,3600000.0,other,600.0,2.0,2.0
3536,4000000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1080.0,3.0,2.0
3537,3550000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
3538,2600000.0,other,885.0,2.0,2.0
3539,6300000.0,other,1840.0,3.0,3.0
3540,11000000.0,"Sohna Road, Gurgaon, Delhi NCR",1210.0,2.0,2.0
3541,5000000.0,other,985.0,2.0,2.0
3542,10500000.0,other,1950.0,3.0,3.0
3543,2700000.0,other,535.0,2.0,2.0
3544,4800000.0,other,1748.0,3.0,3.0
3545,9500000.0,other,1391.0,3.0,3.0
3546,3200000.0,"Govindpuram, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
3547,3500000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",975.0,2.0,2.0
3548,26000000.0,other,2400.0,3.0,5.0
3549,6000000.0,"Sahibabad, Ghaziabad, Delhi NCR",1300.0,2.0,2.0
3550,40199999.99999999,other,5010.0,5.0,5.0
3551,7000000.0,other,1350.0,2.0,2.0
3552,5300000.0,other,1412.0,3.0,3.0
3553,3900000.0,other,675.0,2.0,2.0
3554,6900000.0,other,1600.0,3.0,3.0
3555,3700000.0,other,1240.0,2.0,2.0
3556,3500000.0,other,900.0,2.0,2.0
3557,6450000.0,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",1345.0,3.0,2.0
3558,9000000.0,other,1650.0,3.0,3.0
3559,5500000.0,other,1300.0,3.0,2.0
3560,10000000.0,other,1256.0,3.0,2.0
3561,4750000.0,other,1398.0,3.0,3.0
3562,3690000.0,"Sector 78, Faridabad, Delhi NCR",914.0,2.0,2.0
3563,4000000.0,"Sector 77, Faridabad, Delhi NCR",1005.0,2.0,2.0
3564,9000000.0,"Sector 37D, Gurgaon, Delhi NCR",1630.0,3.0,3.0
3565,9000000.0,other,1500.0,3.0,3.0
3566,4500000.0,other,900.0,2.0,2.0
3567,3600000.0,other,657.0,2.0,2.0
3568,2600000.0,other,540.0,2.0,2.0
3569,2690000.0,other,895.0,2.0,2.0
3570,4500000.0,"Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
3571,6000000.0,other,862.0,3.0,4.0
3572,7000000.0,other,1342.0,2.0,2.0
3573,8000000.0,other,1625.0,3.0,2.0
3574,3650000.0,other,850.0,2.0,2.0
3575,30000000.0,other,2700.0,4.0,5.0
3576,36500000.0,other,3500.0,3.0,3.0
3577,3820000.000000001,"NH 24, Ghaziabad, Delhi NCR",1125.0,3.0,2.0
3578,3960000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1000.0,2.0,2.0
3579,4500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
3580,4500000.0,other,1267.0,3.0,2.0
3581,5500000.0,"Sahibabad, Ghaziabad, Delhi NCR",1190.0,2.0,2.0
3582,6600000.0,other,1100.0,2.0,2.0
3583,8070000.0,"Sector 137, Noida, Delhi NCR",1685.0,3.0,3.0
3584,5500000.0,other,1100.0,2.0,2.0
3585,4400000.0,"Indirapuram, Ghaziabad, Delhi NCR",920.0,2.0,2.0
3586,4940000.0,"Vaishali, Ghaziabad, Delhi NCR",900.0,2.0,2.0
3587,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",760.0,2.0,2.0
3588,5000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1528.0,2.0,3.0
3589,7500000.0,"Sector 86, Gurgaon, Delhi NCR",1360.0,2.0,2.0
3590,13500000.0,other,1450.0,3.0,2.0
3591,3100000.0,other,800.0,2.0,2.0
3592,12000000.0,other,1600.0,4.0,3.0
3593,3400000.0,other,775.0,2.0,2.0
3594,9900000.0,other,1450.0,3.0,3.0
3595,3100000.0,other,576.0,2.0,2.0
3596,4500000.0,other,650.0,2.0,2.0
3597,3600000.0,other,850.0,2.0,2.0
3598,3200000.0,other,622.0,2.0,2.0
3599,9500000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1750.0,4.0,3.0
3600,2800000.0,other,800.0,2.0,2.0
3601,2200000.0,other,650.0,2.0,2.0
3602,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1075.0,2.0,2.0
3603,3500000.0,other,760.0,2.0,2.0
3604,8500000.0,"Omicron 1, Greater Noida, Delhi NCR",1919.0,3.0,4.0
3605,4600000.0,"Noida Extension, Greater Noida, Delhi NCR",1225.0,2.0,2.0
3606,3700000.0,other,1150.0,2.0,2.0
3607,19500000.0,other,3090.0,4.0,5.0
3608,9900000.0,"Greater Noida West, Greater Noida, Delhi NCR",1990.0,3.0,3.0
3609,3100000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",825.0,2.0,2.0
3610,35000000.0,other,3000.0,5.0,6.0
3611,12000000.0,other,1200.0,3.0,2.0
3612,18500000.0,other,2300.0,3.0,2.0
3613,11500000.0,other,1743.0,3.0,3.0
3614,7000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1400.0,3.0,3.0
3615,8400000.0,other,1625.0,3.0,2.0
3616,12500000.0,other,1880.0,3.0,3.0
3617,11000000.0,other,1550.0,3.0,3.0
3618,23500000.0,other,2850.0,4.0,4.0
3619,4500000.0,other,800.0,3.0,3.0
3620,5000000.0,other,1471.0,3.0,3.0
3621,4500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1275.0,3.0,2.0
3622,7600000.0,other,1300.0,2.0,2.0
3623,4000000.0,"Sector 4, Greater Noida, Delhi NCR",950.0,2.0,2.0
3624,7000000.0,other,1500.0,3.0,2.0
3625,8000000.0,other,1655.0,3.0,3.0
3626,3500000.0,other,1000.0,2.0,2.0
3627,4000000.0,other,1250.0,2.0,2.0
3628,7500000.0,other,1285.0,2.0,2.0
3629,9000000.0,other,1760.0,3.0,3.0
3630,4500000.0,other,900.0,2.0,2.0
3631,2600000.0,"Rajendra Nagar, Ghaziabad, Delhi NCR",750.0,2.0,2.0
3632,6500000.0,other,1250.0,3.0,2.0
3633,2850000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",950.0,2.0,2.0
3634,7000000.0,"Sector 119, Noida, Delhi NCR",1365.0,3.0,2.0
3635,7000000.0,other,1450.0,2.0,2.0
3636,11000000.0,other,1825.0,3.0,5.0
3637,9800000.0,"Palam Vihar, Gurgaon, Delhi NCR",1415.0,2.0,2.0
3638,7500000.0,"Sector 37D, Gurgaon, Delhi NCR",1650.0,3.0,3.0
3639,6500000.0,other,990.0,3.0,2.0
3640,11000000.0,other,1816.0,3.0,3.0
3641,12000000.0,other,1350.0,10.0,4.0
3642,4000000.0,"Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
3643,8500000.0,other,1326.0,3.0,2.0
3644,2800000.0,other,585.0,2.0,2.0
3645,6500000.0,other,900.0,3.0,2.0
3646,9500000.0,other,1100.0,3.0,2.0
3647,4800000.0,"Noida Extension, Noida, Delhi NCR",1200.0,2.0,2.0
3648,9500000.0,other,1300.0,3.0,2.0
3649,6400000.0,other,1700.0,3.0,3.0
3650,4000000.0,other,700.0,2.0,2.0
3651,20500000.0,other,1980.0,4.0,3.0
3652,5200000.0,other,955.0,2.0,2.0
3653,4000000.0,other,1291.0,3.0,2.0
3654,10000000.0,"Sector 102, Gurgaon, Delhi NCR",1650.0,3.0,3.0
3655,5950000.0,other,1144.0,2.0,2.0
3656,3500000.0,other,1050.0,2.0,2.0
3657,3500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",741.0,3.0,2.0
3658,4000000.0,other,1165.0,3.0,2.0
3659,7500000.0,other,1500.0,3.0,2.0
3660,3000000.0,other,858.0,2.0,2.0
3661,11700000.0,other,1700.0,3.0,3.0
3662,4600000.0,"Greater Noida West, Greater Noida, Delhi NCR",1245.0,3.0,2.0
3663,5800000.0,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",1140.0,2.0,2.0
3664,4700000.0,other,1200.0,2.0,2.0
3665,3630000.0,other,1100.0,2.0,2.0
3666,7150000.0,other,1295.0,2.0,3.0
3667,5820000.0,other,1454.0,3.0,3.0
3668,4300000.0,other,1025.0,2.0,2.0
3669,6200000.0,other,1485.0,3.0,2.0
3670,7500000.0,other,900.0,2.0,2.0
3671,7000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1880.0,4.0,3.0
3672,6200000.0,"Greater Noida West, Greater Noida, Delhi NCR",1670.0,3.0,3.0
3673,3600000.0,other,1222.0,2.0,2.0
3674,5200000.0,other,1190.0,3.0,2.0
3675,4000000.0,other,1050.0,2.0,2.0
3676,6000000.0,other,900.0,3.0,3.0
3677,3600000.0,other,928.0,2.0,2.0
3678,5200000.0,other,1100.0,3.0,2.0
3679,4000000.0,other,1000.0,2.0,2.0
3680,7500000.0,"Sector 37C, Gurgaon, Delhi NCR",1361.0,2.0,2.0
3681,4500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1350.0,3.0,3.0
3682,3500000.0,other,850.0,2.0,2.0
3683,2800000.0,other,650.0,2.0,2.0
3684,5000000.0,other,1000.0,2.0,2.0
3685,4500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1360.0,3.0,2.0
3686,44000000.0,other,3850.0,3.0,4.0
3687,5500000.0,other,1200.0,2.0,2.0
3688,3200000.0,"NH 24, Ghaziabad, Delhi NCR",858.0,2.0,2.0
3689,3000000.0,other,860.0,2.0,2.0
3690,5500000.0,other,988.0,2.0,2.0
3691,3700000.0,other,1060.0,2.0,2.0
3692,9000000.0,other,1296.0,9.0,6.0
3693,13899999.999999998,other,1409.0,2.0,2.0
3694,3400000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1108.0,3.0,2.0
3695,4500000.0,other,1000.0,2.0,2.0
3696,4500000.0,other,1300.0,3.0,3.0
3697,6000000.0,other,1254.0,2.0,2.0
3698,11000000.0,other,1900.0,3.0,3.0
3699,11800000.0,other,2423.0,4.0,4.0
3700,6300000.0,other,1670.0,4.0,3.0
3701,3200000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",800.0,2.0,2.0
3702,6000000.0,other,900.0,2.0,2.0
3703,3400000.0,other,950.0,3.0,2.0
3704,4800000.0,"Noida Extension, Greater Noida, Delhi NCR",1125.0,2.0,2.0
3705,3200000.0,other,900.0,2.0,2.0
3706,8700000.0,other,2000.0,3.0,3.0
3707,3400000.0,other,700.0,2.0,2.0
3708,3400000.0,"Sector 4, Greater Noida, Delhi NCR",935.0,2.0,2.0
3709,36000000.0,other,4520.0,4.0,5.0
3710,4400000.0,other,1185.0,2.0,2.0
3711,4200000.0,other,1070.0,3.0,2.0
3712,3100000.0,other,850.0,2.0,2.0
3713,12000000.0,other,1600.0,3.0,2.0
3714,3900000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
3715,4000000.0,other,900.0,3.0,2.0
3716,4100000.0,"Noida Extension, Noida, Delhi NCR",990.0,2.0,2.0
3717,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1095.0,2.0,2.0
3718,3500000.0,other,1075.0,3.0,2.0
3719,7500000.0,other,1000.0,3.0,2.0
3720,6000000.0,other,1744.0,3.0,3.0
3721,9500000.0,other,1825.0,4.0,3.0
3722,3950000.0,other,1120.0,2.0,3.0
3723,7800000.0,other,1740.0,3.0,3.0
3724,2900000.0,other,840.0,2.0,2.0
3725,17800000.0,other,2300.0,4.0,2.0
3726,8500000.0,other,2337.0,4.0,3.0
3727,3200000.0,other,940.0,2.0,2.0
3728,4450000.0,"Greater Noida West, Greater Noida, Delhi NCR",1175.0,3.0,2.0
3729,8700000.0,other,1100.0,2.0,2.0
3730,5500000.0,other,960.0,2.0,2.0
3731,11399999.999999998,"Sector 92, Gurgaon, Delhi NCR",1995.0,3.0,4.0
3732,9000000.0,"Sahibabad, Ghaziabad, Delhi NCR",1800.0,3.0,3.0
3733,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",975.0,2.0,2.0
3734,6000000.0,other,1000.0,2.0,2.0
3735,8800000.0,other,1765.0,3.0,3.0
3736,4000000.0,other,850.0,2.0,2.0
3737,4500000.0,other,747.0,2.0,2.0
3738,4000000.0,other,1066.0,3.0,2.0
3739,3520000.0000000005,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,2.0,2.0
3740,4800000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1494.0,3.0,2.0
3741,5000000.0,other,1000.0,2.0,2.0
3742,5530000.0,"Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
3743,2400000.0,other,850.0,2.0,2.0
3744,4250000.0,other,1100.0,2.0,2.0
3745,15000000.0,other,1780.0,3.0,3.0
3746,15000000.0,other,2400.0,4.0,5.0
3747,8000000.0,"Sector 37C, Gurgaon, Delhi NCR",1760.0,3.0,3.0
3748,3000000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0,2.0
3749,5500000.0,other,1205.0,2.0,2.0
3750,10000000.0,other,1800.0,3.0,3.0
3751,5100000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
3752,4900000.0,other,875.0,2.0,2.0
3753,14000000.0,other,1350.0,3.0,2.0
3754,7200000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1635.0,3.0,2.0
3755,4700000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,2.0,2.0
3756,7500000.0,other,1250.0,3.0,2.0
3757,6800000.0,other,1155.0,2.0,2.0
3758,9900000.0,other,2036.0,3.0,3.0
3759,9000000.0,other,1500.0,3.0,3.0
3760,4800000.0,other,1000.0,2.0,2.0
3761,5000000.0,other,1370.0,2.0,2.0
3762,6000000.0,"Sector 70, Faridabad, Delhi NCR",1525.0,3.0,2.0
3763,12000000.0,other,1000.0,6.0,4.0
3764,4100000.0,other,855.0,2.0,2.0
3765,8000000.0,other,1652.0,3.0,4.0
3766,7500000.0,other,1678.0,3.0,3.0
3767,3400000.0,other,900.0,2.0,2.0
3768,11200000.000000002,other,1873.0,3.0,3.0
3769,10000000.0,other,1970.0,3.0,3.0
3770,7250000.0,other,1295.0,2.0,2.0
3771,8000000.0,other,900.0,2.0,2.0
3772,12000000.0,other,1650.0,3.0,2.0
3773,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1235.0,2.0,2.0
3774,3500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
3775,15000000.0,other,540.0,4.0,4.0
3776,5000000.0,other,1600.0,3.0,2.0
3777,4200000.0,other,1045.0,3.0,3.0
3778,3300000.0,other,950.0,2.0,2.0
3779,4200000.0,other,800.0,2.0,2.0
3780,17500000.0,other,1800.0,3.0,3.0
3781,3500000.0,other,850.0,2.0,2.0
3782,9000000.0,other,1550.0,3.0,2.0
3783,3600000.0,other,1027.0,3.0,2.0
3784,3000000.0,other,760.0,2.0,2.0
3785,6500000.0,other,900.0,3.0,2.0
3786,9000000.0,other,1446.0,2.0,2.0
3787,7000000.0,other,560.0,2.0,2.0
3788,9900000.0,other,1885.0,3.0,3.0
3789,8000000.0,other,1270.0,3.0,2.0
3790,4600000.0,other,1100.0,2.0,2.0
3791,4500000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
3792,11000000.0,other,1800.0,4.0,3.0
3793,6500000.0,other,1400.0,3.0,2.0
3794,4300000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1200.0,2.0,2.0
3795,3500000.0,other,550.0,2.0,2.0
3796,4500000.0,other,700.0,2.0,2.0
3797,17000000.0,other,1900.0,3.0,3.0
3798,7500000.0,other,1200.0,2.0,2.0
3799,9300000.0,other,1850.0,3.0,3.0
3800,6000000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
3801,4200000.0,"Sector 88, Faridabad, Delhi NCR",1260.0,2.0,2.0
3802,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0,2.0
3803,6500000.0,other,900.0,2.0,2.0
3804,7700000.0,"Sector 37C, Gurgaon, Delhi NCR",1720.0,3.0,3.0
3805,4740000.0,other,1120.0,2.0,2.0
3806,4200000.0,other,1000.0,2.0,2.0
3807,6500000.0,other,998.0,2.0,2.0
3808,6000000.0,"Zeta 1, Greater Noida, Delhi NCR",1742.0,3.0,5.0
3809,5300000.0,"Sector 16, Greater Noida, Delhi NCR",1205.0,2.0,2.0
3810,33000000.0,other,4808.0,4.0,5.0
3811,2900000.0,other,920.0,2.0,2.0
3812,4500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1400.0,3.0,3.0
3813,5800000.0,other,1000.0,3.0,2.0
3814,8900000.0,other,1100.0,2.0,2.0
3815,5600000.0,"Noida Extension, Noida, Delhi NCR",1380.0,3.0,2.0
3816,7000000.0,"Sector 120, Noida, Delhi NCR",1550.0,3.0,3.0
3817,13500000.0,other,1900.0,3.0,3.0
3818,3500000.0,other,1000.0,2.0,2.0
3819,4200000.0,"Zeta 1, Greater Noida, Delhi NCR",1150.0,2.0,2.0
3820,6240000.0,other,1260.0,2.0,2.0
3821,5250000.0,other,1065.0,2.0,2.0
3822,4200000.0,other,1225.0,3.0,2.0
3823,10500000.0,other,1720.0,3.0,3.0
3824,3800000.0,other,830.0,2.0,2.0
3825,6000000.0,other,1700.0,3.0,2.0
3826,9000000.0,other,2285.0,3.0,3.0
3827,6500000.0,"Sector 86, Gurgaon, Delhi NCR",1690.0,3.0,2.0
3828,5500000.0,"Noida Extension, Noida, Delhi NCR",1670.0,3.0,3.0
3829,6000000.0,other,1155.0,2.0,2.0
3830,9500000.0,other,1932.0,4.0,4.0
3831,3000000.0,"Noida Extension, Greater Noida, Delhi NCR",925.0,2.0,2.0
3832,3500000.0,other,1040.0,2.0,2.0
3833,9000000.0,other,900.0,4.0,2.0
3834,8600000.0,other,1500.0,3.0,2.0
3835,7000000.0,"Techzone 4, Greater Noida, Delhi NCR",1700.0,3.0,3.0
3836,5000000.0,other,900.0,2.0,2.0
3837,3600000.0,"Sector 4, Greater Noida, Delhi NCR",1200.0,3.0,2.0
3838,7700000.0,other,1521.0,3.0,3.0
3839,9000000.0,other,1295.0,3.0,2.0
3840,9900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1800.0,3.0,3.0
3841,3500000.0,"Sector 1, Greater Noida, Delhi NCR",995.0,2.0,2.0
3842,3130000.0,other,1115.0,2.0,2.0
3843,3900000.0,other,1100.0,3.0,3.0
3844,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",990.0,2.0,2.0
3845,11500000.0,"Sector 77, Noida, Delhi NCR",1830.0,3.0,3.0
3846,7500000.0,other,1500.0,4.0,4.0
3847,3000000.0,other,1025.0,2.0,2.0
3848,2750000.0,other,850.0,2.0,2.0
3849,7000000.0,other,1525.0,4.0,3.0
3850,7500000.0,other,1890.0,3.0,3.0
3851,5000000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",1300.0,3.0,2.0
3852,5000000.0,other,1000.0,3.0,2.0
3853,4500000.0,"Sector 16, Greater Noida, Delhi NCR",1020.0,2.0,2.0
3854,9500000.0,other,1300.0,2.0,2.0
3855,6600000.0,other,900.0,4.0,3.0
3856,7000000.0,other,900.0,2.0,2.0
3857,3400000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1270.0,2.0,2.0
3858,4000000.0,other,1040.0,2.0,2.0
3859,7000000.0,other,1390.0,3.0,2.0
3860,7070000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
3861,27500000.0,other,2000.0,3.0,3.0
3862,2900000.0,"Sahibabad, Ghaziabad, Delhi NCR",600.0,2.0,2.0
3863,5500000.0,"Kaushambi, Ghaziabad, Delhi NCR",950.0,2.0,2.0
3864,3500000.0,other,604.0,2.0,2.0
3865,5500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1165.0,2.0,2.0
3866,6500000.0,other,1742.0,3.0,4.0
3867,7800000.0,other,1670.0,3.0,3.0
3868,3100000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1054.0,2.0,2.0
3869,2600000.0,other,680.0,2.0,2.0
3870,9900000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",1883.0,4.0,3.0
3871,4500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",1097.0,3.0,2.0
3872,6500000.0,other,720.0,2.0,2.0
3873,6500000.0,other,1250.0,3.0,3.0
3874,7200000.0,other,1725.0,3.0,3.0
3875,3500000.0,"Noida Extension, Greater Noida, Delhi NCR",850.0,2.0,2.0
3876,6000000.0,other,1300.0,2.0,2.0
3877,3000000.0,other,990.0,2.0,2.0
3878,8400000.0,"Omicron 1, Greater Noida, Delhi NCR",1700.0,2.0,2.0
3879,5000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1425.0,2.0,2.0
3880,3200000.0,other,700.0,2.0,2.0
3881,4800000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1550.0,3.0,3.0
3882,8040000.000000001,other,1760.0,3.0,3.0
3883,10000000.0,other,1700.0,3.0,4.0
3884,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1300.0,3.0,2.0
3885,3600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
3886,2700000.0,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",990.0,2.0,2.0
3887,3100000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1000.0,2.0,2.0
3888,8200000.0,"Sector 74, Noida, Delhi NCR",1625.0,3.0,3.0
3889,8100000.0,other,2100.0,4.0,4.0
3890,3500000.0,other,995.0,2.0,2.0
3891,6000000.0,other,900.0,3.0,2.0
3892,8400000.0,other,2250.0,4.0,3.0
3893,3429999.9999999995,other,770.0,2.0,2.0
3894,2700000.0,other,955.0,2.0,2.0
3895,5600000.0,other,1230.0,3.0,2.0
3896,4000000.0,other,750.0,2.0,2.0
3897,2700000.0,"Rajendra Nagar, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
3898,3500000.0,other,1050.0,2.0,2.0
3899,7500000.0,other,1100.0,2.0,2.0
3900,8500000.0,other,1700.0,3.0,4.0
3901,2800000.0,other,603.0,2.0,2.0
3902,3200000.0,"NH 24, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
3903,5200000.0,other,1035.0,2.0,2.0
3904,3550000.0,other,1252.0,2.0,3.0
3905,4000000.0,other,1200.0,3.0,2.0
3906,18000000.0,other,2200.0,4.0,4.0
3907,22500000.0,other,2600.0,4.0,4.0
3908,3500000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
3909,6500000.0,"Sector 119, Noida, Delhi NCR",1246.0,2.0,2.0
3910,7800000.0,other,900.0,2.0,2.0
3911,3600000.0,other,906.0,3.0,2.0
3912,5500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1640.0,3.0,3.0
3913,6000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1110.0,2.0,2.0
3914,5000000.0,other,1495.0,3.0,3.0
3915,6900000.0,other,900.0,2.0,2.0
3916,8000000.0,other,702.0,6.0,3.0
3917,2450000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
3918,6500000.0,other,1400.0,3.0,2.0
3919,4100000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1125.0,3.0,2.0
